"College Code","College Desc","Division Code","Division Desc","Dept1 Short Desc","Dept2 Code","Dept2 Short Desc","Dept1 Code","Prog Code","Prog Short Title","Prog Long Title","ATAS Req’d Ind","Prog Mode Code","Prog Mode Desc","Campus Code","Campus Desc","Length","Degree Code","Degree Long Desc","Joint Honours Ind","Alt Qual Ind","Subject1 Code","Subject1 Desc","Subject2 Code","Subject2 Desc","Subject3 Code","Subject3 Desc","Delivering Institution 1 Code","Delivering Institution 1 Desc","Delivering Institution 2 Code","Delivering Institution 2 Desc","Delivering Institution 3 Code","Delivering Institution 3 Desc","UOM Code","UOM Desc","Major Dept Code","Major Dept Short Desc","Reg Body Code","Reg Body Desc"
"11","College Arts and Law","050","Phil, Theology and Religion","Theology and Religion","","","150","0923","PhD Theology PT","","N","31","Part-time","B","Birmingham","72","057","Doctor of Philosophy","N","N","V600","Theology & religious studies","","","","","0110","University of Birmingham","","","","","2","Months","150","Theology and Religion","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Geography","","","022","2498","PhD Urban Regional Stud FT","Urban and Regional Studies","N","01","Full-time according to funding coun","B","Birmingham","36","057","Doctor of Philosophy","N","N","K400","Planning (urban, rural & regional)","","","","","0110","University of Birmingham","","","","","2","Months","022","Geography","",""
"11","College Arts and Law","047","History and Cultures","Ironbridge Int Inst & Cul Her","","","188","9624","MA World Heritage Studies FT","World Heritage Studies","N","01","Full-time according to funding coun","B","Birmingham","1","038","Master of Arts","N","N","V300","History by topic","","","","","0110","University of Birmingham","","","","","1","Year(s)","188","Ironbridge Int Inst & Cul Her","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","161B","MEng Civ + Ene Eng w Ind Ye FT","Civil and Energy Engineering with Industrial Year","N","01","Full-time according to funding coun","B","Birmingham","5","021","Master of Engineering","N","N","H200","Civil engineering","H221","Energy resources","","","0110","University of Birmingham","","","","","1","Year(s)","015","Civil Engineering","",""
"12","College Social Sciences","053","Government","Political Sci & Intern'tl Stud","","","142","8643","BA Internat Relation w Econ FT","International Relations with Economics","N","01","Full-time according to funding coun","B","Birmingham","3","003","Bachelor of Arts","N","N","L100","Economics","L200","Politics","","","0110","University of Birmingham","","","","","1","Year(s)","142","Political Sci & Intern'tl Stud","",""
"12","College Social Sciences","053","Government","Political Sci & Intern'tl Stud","140","Philosophy","142","830B","BA Political Sci w Philos FT","Political Science with Philosophy","N","01","Full-time according to funding coun","B","Birmingham","3","003","Bachelor of Arts","N","N","L200","Politics","V500","Philosophy","","","0110","University of Birmingham","","","","","1","Year(s)","142","Political Sci & Intern'tl Stud","",""
"12","College Social Sciences","053","Government","International Development","","","113","9984","PG VRS IDD FT","International Development","N","01","Full-time according to funding coun","B","Birmingham","12","134","Visiting Research Student","N","N","L430","Public policy","","","","","0110","University of Birmingham","","","","","2","Months","113","International Development","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","","","227","9977","PhD Dep Mod Lang DL 8Yr","","N","31","Part-time","D","Distance Education","6","057","Doctor of Philosophy","N","N","R990","European languages, literature & r","","","","","0110","University of Birmingham","","","","","1","Year(s)","227","Modern Languages","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","","","227","9976","PhD Dep Mod Lang DL 4Yr","","N","01","Full-time according to funding coun","D","Distance Education","3","057","Doctor of Philosophy","N","N","R990","European languages, literature & r","","","","","0110","University of Birmingham","","","","","1","Year(s)","227","Modern Languages","",""
"10","College Life and Env Sci","036","Sport, Ex and Rehab Sciences","Physiotherapy","","","241","9969","PGDip Ex Spo Med (Football) FT","Exercise and Sports Medicine (Football)","N","01","Full-time according to funding coun","B","Birmingham","10","001","Postgraduate Diploma","N","N","C600","Sports science","","","","","0110","University of Birmingham","","","","","2","Months","241","Physiotherapy","",""
"11","College Arts and Law","050","Phil, Theology and Religion","Philosophy","262","Soc Policy, Sociology & Crimin","140","390D","BA Philosophy w Sociology FT","Philosophy with Sociology","N","01","Full-time according to funding coun","B","Birmingham","3","003","Bachelor of Arts","N","N","V500","Philosophy","L300","Sociology","","","0110","University of Birmingham","","","","","1","Year(s)","140","Philosophy","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","029","Mathematics","227","1439","BA French Studies/Maths","French Studies and Mathematics","N","01","Full-time according to funding coun","B","Birmingham","4","003","Bachelor of Arts","N","N","G100","Mathematics","R100","French studies","","","0110","University of Birmingham","","","","","1","Year(s)","227","Modern Languages","",""
"12","College Social Sciences","012","Birmingham Business School","Birmingham Business School","","","211","8650","MA Soc Research (Business) FT","Social Research (Business)","N","01","Full-time according to funding coun","B","Birmingham","12","038","Master of Arts","N","N","N190","Business studies not elsewhere clas","","","","","0110","University of Birmingham","","","","","2","Months","211","Birmingham Business School","",""
"12","College Social Sciences","012","Birmingham Business School","Birmingham Business School","","","211","8670","PGDip Soc Res (Business) FT","Social Research (Business)","N","01","Full-time according to funding coun","B","Birmingham","8","001","Postgraduate Diploma","N","N","N190","Business studies not elsewhere clas","","","","","0110","University of Birmingham","","","","","2","Months","211","Birmingham Business School","",""
"12","College Social Sciences","012","Birmingham Business School","Birmingham Business School","","","211","8671","PGDip Soc Res (Business) PT","Social Research (Business)","N","31","Part-time","B","Birmingham","16","001","Postgraduate Diploma","N","N","N190","Business studies not elsewhere clas","","","","","0110","University of Birmingham","","","","","2","Months","211","Birmingham Business School","",""
"13","College Eng and Physical Sci","056","Chemical Engineering","Chemical Engineering","","","013","8837","DAgriFood PT","Professional Doctorate in Agriculture and Food","N","31","Part-time","J","Joint Institutions","8","143","Professional Doctorate in Agriculture and Food","N","N","D600","Food & beverage studies","","","","","0110","University of Birmingham","0157","University of Reading","","","1","Year(s)","013","Chemical Engineering","",""
"11","College Arts and Law","050","Phil, Theology and Religion","Philosophy","","","140","9931","PhD Dept of Philos (DL) 8 Year","","N","31","Part-time","D","Distance Education","6","057","Doctor of Philosophy","N","N","V500","Philosophy","","","","","0110","University of Birmingham","","","","","1","Year(s)","140","Philosophy","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Drama and Theatre Arts","","","114","9929","PhD Dept of Drama + T A DL 4Yr","","N","01","Full-time according to funding coun","D","Distance Education","36","057","Doctor of Philosophy","N","N","W400","Drama","","","","","0110","University of Birmingham","","","","","2","Months","114","Drama and Theatre Arts","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Music","","","134","9928","PhD Musical Comp (DL) 8 Years","","N","31","Part-time","D","Distance Education","6","057","Doctor of Philosophy","N","N","W300","Music","","","","","0110","University of Birmingham","","","","","1","Year(s)","134","Music","",""
"11","College Arts and Law","027","Birmingham Law School","Law","","","027","9924","PhD Law DL 4 Years","","N","01","Full-time according to funding coun","D","Distance Education","36","057","Doctor of Philosophy","N","N","M200","Law by topic","","","","","0110","University of Birmingham","","","","","2","Months","027","Law","",""
"12","College Social Sciences","020","School of Education","Teacher Education","","","228","8413","PGDipEd (PGCE Advanced) GP","Primary Education (PGCE Advanced) General Primary","N","01","Full-time according to funding coun","B","Birmingham","10","132","Postgraduate Diploma","N","N","X120","Training teachers - primary","","","","","0110","University of Birmingham","","","","","2","Months","228","Teacher Education","",""
"13","College Eng and Physical Sci","032","Physics and Astronomy","Physics & Astronomy","","","032","9862","PGDip Nuc Decom + Waste Man PT","Nuclear Decommissioning and Waste Management","N","31","Part-time","B","Birmingham","2","001","Postgraduate Diploma","N","N","F751","","","","","","0110","University of Birmingham","","","","","1","Year(s)","032","Physics & Astronomy","",""
"13","College Eng and Physical Sci","032","Physics and Astronomy","Physics & Astronomy","","","032","9822","EngD Nuclear Engineering FR","Nuclear Engineering","Y","01","Full-time according to funding coun","B","Birmingham","4","111","Doctor of Engineering","N","N","H821","Nuclear engineering","","","","","0110","University of Birmingham","","","","","1","Year(s)","032","Physics & Astronomy","",""
"13","College Eng and Physical Sci","014","Chemistry","Chemistry","","","014","7103","MSci Chemistry FT","Chemistry","N","01","Full-time according to funding coun","B","Birmingham","4","096","Master in Science","N","N","F100","Chemistry","","","","","0110","University of Birmingham","","","","","1","Year(s)","014","Chemistry","",""
"12","College Social Sciences","035","School of Social Policy","Social Work & Social Care","","","263","7127","UG Aff IASS (Precep)","Institute of Applied Social Studies (Preceptorship)","N","01","Full-time according to funding coun","B","Birmingham","1","073","Undergraduate Affiliate","N","N","L900","Others in social studies","","","","","0110","University of Birmingham","","","","","1","Year(s)","263","Social Work & Social Care","",""
"10","College Life and Env Sci","036","Sport, Ex and Rehab Sciences","Physiotherapy","","","241","7244","PGDip Adv Manip Physio PT","Advanced Manipulative Physiotherapy","N","31","Part-time","B","Birmingham","16","001","Postgraduate Diploma","N","N","B160","Physiotherapy","","","","","0110","University of Birmingham","","","","","2","Months","241","Physiotherapy","",""
"12","College Social Sciences","020","School of Education","Teacher Education","","","228","8418","PGDipEd (QTS) Geography","Secondary Education (QTS) Geography","N","01","Full-time according to funding coun","B","Birmingham","10","132","Postgraduate Diploma","N","N","L700","Human & social geography","","","","","0110","University of Birmingham","","","","","2","Months","228","Teacher Education","",""
"11","College Arts and Law","051","CAL - College Hub","CAL - College Hub","","","193","973A","PGR VRS CAL AHRC M3C - BCU","","N","02","Other full-time","B","Birmingham","4","134","Visiting Research Student","N","N","","","","","","","0110","University of Birmingham","","","","","1","Year(s)","193","CAL - College Hub","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Geography","","","022","9732","MRes Res Human Geog PT","Research in Human Geography","N","31","Part-time","B","Birmingham","2","110","Master of Research","N","N","L700","Human & social geography","","","","","0110","University of Birmingham","","","","","1","Year(s)","022","Geography","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Eng Lang and Linguistics","","","237","966A","MA English Lang + App Ling PT","English Language and Applied Linguistics","N","31","Part-time","B","Birmingham","2","038","Master of Arts","N","N","Q100","","","","","","0110","University of Birmingham","","","","","1","Year(s)","237","Eng Lang and Linguistics","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Shakespeare Institute","","","171","9665","MA Shakes + Creativity FT","Shakespeare and Creativity","N","01","Full-time according to funding coun","B","Birmingham","1","038","Master of Arts","N","N","Q322","English literature by author","","","","","0110","University of Birmingham","","","","","1","Year(s)","171","Shakespeare Institute","",""
"14","College Medicine and Den Sci","065","Cancer Studies","Inst of Cancer / Genomic Sci","","","128","9644","PG Aff Clinical Oncology 20cr","Clinical Oncology","N","01","Full-time according to funding coun","B","Birmingham","12","087","Postgraduate Affiliate","N","N","","","","","","","0110","University of Birmingham","","","","","2","Months","128","Inst of Cancer / Genomic Sci","",""
"12","College Social Sciences","020","School of Education","Disab, Inclusion & Spec Needs","","","231","5856","PGDip Soc, Em + Beh Diffs DE","Social, Behavioural and Emotional Difficulties","N","31","Part-time","D","Distance Education","16","001","Postgraduate Diploma","N","N","X900","Others in education","","","","","0110","University of Birmingham","","","","","2","Months","231","Disab, Inclusion & Spec Needs","",""
"13","College Eng and Physical Sci","058","Metallurgy and Materials","Metallurgy & Materials","","","031","5949","MRes Science Eng Materials FT","Science and Engineering of Materials","Y","01","Full-time according to funding coun","B","Birmingham","12","110","Master of Research","N","N","F200","Materials science","","","","","0110","University of Birmingham","","","","","2","Months","031","Metallurgy & Materials","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","6039","MSc Geotechnical Eng + Mgt PT","Geotechnical Engineering and Management","N","31","Part-time","B","Birmingham","24","039","Master of Science","N","N","H250","Geotechnical engineering","","","","","0110","University of Birmingham","","","","","2","Months","015","Civil Engineering","",""
"11","College Arts and Law","027","Birmingham Law School","Law","211","Birmingham Business School","027","6087","LLB Law w Business Studies FT","Law with Business Studies","N","01","Full-time according to funding coun","B","Birmingham","3","017","Bachelor of Laws","N","N","M900","Others in law","N100","Business studies","","","0110","University of Birmingham","","","","","1","Year(s)","027","Law","",""
"12","College Social Sciences","053","Government","Political Sci & Intern'tl Stud","","","142","8463","MA Political Theory FT","Political Theory","N","01","Full-time according to funding coun","B","Birmingham","12","038","Master of Arts","N","N","L200","Politics","","","","","0110","University of Birmingham","","","","","2","Months","142","Political Sci & Intern'tl Stud","",""
"13","College Eng and Physical Sci","080","School of Engineering","Elec, Elec & Sys Engineering","","","021","6281","MRes Elec, Elec + Comp Eng FT","Electronic, Electrical and Computer Engineering","Y","01","Full-time according to funding coun","B","Birmingham","12","110","Master of Research","N","N","H600","Electronic & electrical engineerin","","","","","0110","University of Birmingham","","","","","2","Months","021","Elec, Elec & Sys Engineering","",""
"12","College Social Sciences","012","Birmingham Business School","Birmingham Business School","","","211","6427","BSc Internat Bus with Comm FT","International Business with Communications","N","01","Full-time according to funding coun","B","Birmingham","4","004","Bachelor of Science","N","N","N120","International business studies","","","","","0110","University of Birmingham","","","","","1","Year(s)","211","Birmingham Business School","",""
"12","College Social Sciences","012","Birmingham Business School","Birmingham Business School","","","211","6432","BSc International Business","International Business","N","01","Full-time according to funding coun","B","Birmingham","4","004","Bachelor of Science","N","N","N120","International business studies","","","","","0110","University of Birmingham","","","","","1","Year(s)","211","Birmingham Business School","",""
"12","College Social Sciences","035","School of Social Policy","Health Services Management Cen","","","122","8072","PGCert Health Car Pol + Man PT","Health Care Policy and Management","N","31","Part-time","B","Birmingham","8","086","Postgraduate Certificate","N","N","L431","Health policy","","","","","0110","University of Birmingham","","","","","2","Months","122","Health Services Management Cen","",""
"12","College Social Sciences","020","School of Education","Teacher Education","","","228","807A","PGDipEd (QTS) Art & Design KEC","Secondary Education (QTS) Art and Design","N","01","Full-time according to funding coun","V","Validated","10","132","Postgraduate Diploma","N","N","W200","Design studies","","","","","Z140","King Edward's Consortium","","","","","2","Months","228","Teacher Education","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","6447","MSc Rail Systems Engin Int FT","Railway Systems Engineering and Integration","N","01","Full-time according to funding coun","B","Birmingham","12","039","Master of Science","N","N","H200","Civil engineering","","","","","0110","University of Birmingham","","","","","2","Months","015","Civil Engineering","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","6605","PG Aff Geotech Eng FT","Geotechnical Engineering","N","31","Part-time","B","Birmingham","12","087","Postgraduate Affiliate","N","N","H250","Geotechnical engineering","","","","","0110","University of Birmingham","","","","","2","Months","015","Civil Engineering","",""
"11","College Arts and Law","050","Phil, Theology and Religion","Theology and Religion","","","150","6618","PhD Dept of Theol + Relig FT","","N","01","Full-time according to funding coun","B","Birmingham","36","057","Doctor of Philosophy","N","N","V600","Theology & religious studies","","","","","0110","University of Birmingham","","","","","2","Months","150","Theology and Religion","",""
"11","College Arts and Law","047","History and Cultures","History","","","225","6660","MA British Sec World War St PT","British Second World War Studies","N","31","Part-time","B","Birmingham","24","038","Master of Arts","N","N","V391","Military history","","","","","0110","University of Birmingham","","","","","2","Months","225","History","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Film and Creative Writing","","","243","6667","MA Film + TV: Resear + Prod FT","Film and Television: Research and Production","N","01","Full-time according to funding coun","B","Birmingham","12","038","Master of Arts","N","N","V300","History by topic","P313","Film production","P311","Television production","0110","University of Birmingham","","","","","2","Months","243","Film and Creative Writing","",""
"14","College Medicine and Den Sci","074","Institute of Clinical Sciences","Institute of Clinical Sciences","","","256","746A","PG Aff Pract Cert Indep Prescr","Practice Certificate in Independent Prescribing","N","31","Part-time","B","Birmingham","6","087","Postgraduate Affiliate","N","N","B290","Pharmacology, toxicology & pharmac","","","","","0110","University of Birmingham","","","","","2","Months","256","Institute of Clinical Sciences","",""
"15","Corporate Services","068","Academic Services","Academic Services","","","224","747B","UG Aff Birm Int Sum Sch (GE)","Birmingham International Summer School","N","01","Full-time according to funding coun","B","Birmingham","3","073","Undergraduate Affiliate","N","N","X900","Others in education","","","","","0110","University of Birmingham","","","","","3","Weeks","224","Academic Services","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Earth and Environ Sciences","","","019","754A","PhD Earth Sci + Env Sci DL 8Yr","","N","31","Part-time","D","Distance Education","6","057","Doctor of Philosophy","N","N","F600","Geology","","","","","0110","University of Birmingham","","","","","1","Year(s)","019","Earth and Environ Sciences","",""
"10","College Life and Env Sci","033","School of Psychology","School of Psychology","","","033","7587","PGCert Low Inten Psych Interv","Low Intensity Psychological Interventions","N","31","Part-time","V","Validated","12","086","Postgraduate Certificate","N","N","C848","Psychology of mental health","","","","","0110","University of Birmingham","","","","","2","Months","033","School of Psychology","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Earth and Environ Sciences","","","019","8474","MSci Environmental Science FT","Environmental Science","N","01","Full-time according to funding coun","B","Birmingham","4","096","Master in Science","N","N","F800","","","","","","0110","University of Birmingham","","","","","1","Year(s)","019","Earth and Environ Sciences","",""
"11","College Arts and Law","050","Phil, Theology and Religion","Philosophy","","","140","8485","PGDip Phil Health + Happ AQ","Philosophy in Health and Happiness","N","","","B","Birmingham","","001","Postgraduate Diploma","N","Y","V500","Philosophy","","","","","0110","University of Birmingham","","","","","","","140","Philosophy","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","","","227","8532","BA Mod Lan (Germ w Chine) FT","Modern Languages (German with Chinese)","N","01","Full-time according to funding coun","B","Birmingham","4","003","Bachelor of Arts","N","N","T100","Chinese studies","R200","German studies","","","0110","University of Birmingham","","","","","1","Year(s)","227","Modern Languages","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","","","227","8533","BA Mod Lan (Ger w Japa) FT","Modern Languages (German with Japanese)","N","01","Full-time according to funding coun","B","Birmingham","4","003","Bachelor of Arts","N","N","R200","German studies","T200","Japanese studies","","","0110","University of Birmingham","","","","","1","Year(s)","227","Modern Languages","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Shakespeare Institute","","","171","6287","PGDip Shakespeare + Ed AQ","Shakespeare and Education","N","","","B","Birmingham","","001","Postgraduate Diploma","N","Y","Q300","English studies","","","","","0110","University of Birmingham","","","","","","","171","Shakespeare Institute","",""
"12","College Social Sciences","020","School of Education","School of Education","","","020","6358","Cert HE App Golf Mgmt Stud AQ","Applied Golf Management Studies","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","N870","","","","","","0110","University of Birmingham","","","","","","","020","School of Education","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","","","227","6466","CertHE Mod Lang + Eur Stud AQ","Modern Languages and European Studies","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","R900","Others in European languages, liter","","","","","0110","University of Birmingham","","","","","","","227","Modern Languages","",""
"13","College Eng and Physical Sci","080","School of Engineering","Elec, Elec & Sys Engineering","","","021","6482","Cert HE Electronic Engineer AQ","Electronic Engineering","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","H600","Electronic & electrical engineerin","","","","","0110","University of Birmingham","","","","","","","021","Elec, Elec & Sys Engineering","",""
"11","College Arts and Law","027","Birmingham Law School","Law","","","027","6513","PGDip Commercial Law AQ","Commercial Law","N","","","B","Birmingham","","001","Postgraduate Diploma","N","Y","M200","Law by topic","","","","","0110","University of Birmingham","","","","","","","027","Law","",""
"11","College Arts and Law","047","History and Cultures","History","","","225","6529","PGCert 20thC British Hist AQ","Twentieth Century British History","N","","","B","Birmingham","","086","Postgraduate Certificate","N","Y","V210","British history","","","","","0110","University of Birmingham","","","","","","","225","History","",""
"12","College Social Sciences","053","Government","Sociology (DNU)","","","169","6554","PGCert Soc + Polit Theory AQ","Social and Political Theory","N","","","B","Birmingham","","086","Postgraduate Certificate","N","Y","L370","Social theory","L210","Political theories","","","0110","University of Birmingham","","","","","","","142","Political Sci & Intern'tl Stud","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","American & Canadian Stu (DNU)","","","102","6575","CertHE Amer + Canad Stud AQ","American and Canadian Studies","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","T700","American studies","","","","","0110","University of Birmingham","","","","","","","102","American & Canadian Stu (DNU)","",""
"13","College Eng and Physical Sci","016","Computer Science","Computer Science","","","016","663B","PGDip Robotics AQ","Robotics","N","","","B","Birmingham","","001","Postgraduate Diploma","N","Y","","","","","","","0110","University of Birmingham","","","","","","","016","Computer Science","",""
"13","College Eng and Physical Sci","016","Computer Science","Computer Science","","","016","9151","MSc Human-Computer Interact FT","Human-Computer Interaction","N","01","Full-time according to funding coun","B","Birmingham","1","039","Master of Science","N","N","I100","Computer science","","","","","0110","University of Birmingham","","","","","1","Year(s)","016","Computer Science","",""
"10","College Life and Env Sci","033","School of Psychology","School of Psychology","","","033","6737","PGCert Clinical Psychology AQ","Clinical Psychology","N","","","B","Birmingham","","086","Postgraduate Certificate","N","Y","","","","","","","0110","University of Birmingham","","","","","","","033","School of Psychology","",""
"13","College Eng and Physical Sci","016","Computer Science","Computer Science","","","016","6773","DipHE Computer Science AQ","Computer Science","N","","","B","Birmingham","","097","Diploma of Higher Education","N","Y","I100","Computer science","","","","","0110","University of Birmingham","","","","","","","016","Computer Science","",""
"13","College Eng and Physical Sci","032","Physics and Astronomy","Physics & Astronomy","","","032","6780","CertHE Phys w Part Phys Cos AQ","Physics with Particle Physics and Cosmology","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","F370","Nuclear & particle physics","","","","","0110","University of Birmingham","","","","","","","032","Physics & Astronomy","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","016","Computer Science","015","6837","CertHE Comp Sci + Civ Eng AQ","Computer Science and Civil Engineering","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","I100","Computer science","H200","Civil engineering","","","0110","University of Birmingham","","","","","","","015","Civil Engineering","",""
"13","College Eng and Physical Sci","080","School of Engineering","Elec, Elec & Sys Engineering","","","021","6840","CertHE Elec + Commun Eng AQ","Electronic and Communication Engineering","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","H600","Electronic & electrical engineerin","","","","","0110","University of Birmingham","","","","","","","021","Elec, Elec & Sys Engineering","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","225","History","227","6850","CertHE History/Hispanic St AQ","Hispanic Studies and History","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","R400","Spanish studies","V100","History by period","","","0110","University of Birmingham","","","","","","","227","Modern Languages","",""
"12","College Social Sciences","053","Government","Inst Local Government Studies","","","131","6862","PGCert Public Service Man PT","Public Service Management","N","31","Part-time","B","Birmingham","9","086","Postgraduate Certificate","N","Y","L430","Public policy","","","","","0110","University of Birmingham","","","","","2","Months","131","Inst Local Government Studies","",""
"12","College Social Sciences","020","School of Education","School of Education","","","020","9193","MA by Research Education PT","","N","31","Part-time","B","Birmingham","24","094","Master of Arts","N","N","X300","Academic studies in education","","","","","0110","University of Birmingham","","","","","2","Months","020","School of Education","",""
"11","College Arts and Law","047","History and Cultures","Classics, AH and Archaeology","","","239","9226","MRes Egyptology FT","Egyptology","N","01","Full-time according to funding coun","B","Birmingham","12","110","Master of Research","N","N","V410","Egyptology","","","","","0110","University of Birmingham","","","","","2","Months","239","Classics, AH and Archaeology","",""
"11","College Arts and Law","050","Phil, Theology and Religion","Philosophy","","","140","9229","MRes Philosophy FT","Philosophy","N","01","Full-time according to funding coun","B","Birmingham","12","110","Master of Research","N","N","V500","Philosophy","","","","","0110","University of Birmingham","","","","","2","Months","140","Philosophy","",""
"11","College Arts and Law","050","Phil, Theology and Religion","Philosophy","","","140","9230","MRes Philosophy PT","Philosophy","N","31","Part-time","B","Birmingham","24","110","Master of Research","N","N","V500","Philosophy","","","","","0110","University of Birmingham","","","","","2","Months","140","Philosophy","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Eng Lang and Linguistics","","","237","924A","PhD Eng Lang+App Lin 6 DL Mod","","N","31","Part-time","D","Distance Education","4","057","Doctor of Philosophy","N","N","Q100","","","","","","0110","University of Birmingham","","","","","1","Year(s)","237","Eng Lang and Linguistics","",""
"10","College Life and Env Sci","033","School of Psychology","School of Psychology","","","033","9256","MSc by Research Psychology PT","","N","31","Part-time","B","Birmingham","24","071","Master of Science","N","N","C800","","","","","","0110","University of Birmingham","","","","","2","Months","033","School of Psychology","",""
"11","College Arts and Law","047","History and Cultures","History","","","225","9259","MA by Rese Dept of History PT","","N","31","Part-time","B","Birmingham","24","094","Master of Arts","N","N","V100","History by period","","","","","0110","University of Birmingham","","","","","2","Months","225","History","",""
"11","College Arts and Law","050","Phil, Theology and Religion","Theology and Religion","","","150","9303","MRes Islamic Studies PT","Islamic Studies","N","31","Part-time","B","Birmingham","24","110","Master of Research","N","N","V622","Islamic studies","","","","","0110","University of Birmingham","","","","","2","Months","150","Theology and Religion","",""
"13","College Eng and Physical Sci","058","Metallurgy and Materials","Metallurgy & Materials","028","Mechanical Engineering","031","7468","CertHE Mech + Materials Eng AQ","Mechanical and Materials Engineering","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","J500","Materials technology not otherwise ","H300","Mechanical engineering","","","0110","University of Birmingham","","","","","","","031","Metallurgy & Materials","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Shakespeare Institute","","","171","7561","PGDip Shakespeare Studies AQ","Shakespeare Studies","N","","","B","Birmingham","","001","Postgraduate Diploma","N","Y","Q300","English studies","","","","","0110","University of Birmingham","","","","","","","171","Shakespeare Institute","",""
"13","College Eng and Physical Sci","056","Chemical Engineering","Chemical Engineering","","","013","7631","CertHE Chem + Energy Eng AQ","Chemical and Energy Engineering","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","","","","","","","0110","University of Birmingham","","","","","","","013","Chemical Engineering","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","016","Computer Science","015","7681","DipHE Computer Sci + Civil AQ","Computer Science and Civil Engineering","N","","","B","Birmingham","","097","Diploma of Higher Education","N","Y","I100","Computer science","H200","Civil engineering","","","0110","University of Birmingham","","","","","","","015","Civil Engineering","",""
"13","College Eng and Physical Sci","080","School of Engineering","Elec, Elec & Sys Engineering","","","021","7697","CertHE Elec + Comp Eng  FT AQ","Electronic and Computer Engineering","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","","","","","","","0110","University of Birmingham","","","","","","","021","Elec, Elec & Sys Engineering","",""
"13","College Eng and Physical Sci","029","Mathematics","Mathematics","","","029","7699","CertHE Mathematics FT AQ","Mathematics","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","","","","","","","0110","University of Birmingham","","","","","","","029","Mathematics","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Drama and Theatre Arts","","","114","9333","MA by Research Dept of Drama +","","N","31","Part-time","B","Birmingham","24","094","Master of Arts","N","N","W400","Drama","","","","","0110","University of Birmingham","","","","","2","Months","114","Drama and Theatre Arts","",""
"15","Corporate Services","072","Liberal Arts & Natural Science","Liberal Arts & Natural Science","","","238","313C","BA Lib Arts + Sci (German)","Liberal Arts and Sciences (German)","N","01","Full-time according to funding coun","B","Birmingham","4","003","Bachelor of Arts","N","N","Y000","Combined/general subject unspe","","","","","0110","University of Birmingham","","","","","1","Year(s)","238","Liberal Arts & Natural Science","",""
"12","College Social Sciences","053","Government","Political Sci & Intern'tl Stud","","","142","8041","DipHE Internation Relations AQ","International Relations","N","","","B","Birmingham","","097","Diploma of Higher Education","N","Y","","","","","","","0110","University of Birmingham","","","","","","","142","Political Sci & Intern'tl Stud","",""
"12","College Social Sciences","035","School of Social Policy","Dept of Soc Pol and Soc (DNU)","","","035","8130","PGCert Applied Social Studi AQ","Applied Social Studies","N","","","B","Birmingham","","086","Postgraduate Certificate","N","Y","","","","","","","0110","University of Birmingham","","","","","","","035","Dept of Soc Pol and Soc (DNU)","",""
